3.087503195	-1.200000048	-8.375
17.33750343	-1.200000048	-8.375
17.33750343	-1.200000048	-4.925000191
3.087503195	-1.200000048	-4.925000191
3.087503195	-1.100000024	-8.375
3.087503195	-1.100000024	-4.925000191
3.23750329	-1	-8.125
17.18750381	-1	-8.125
17.18750381	-1	-5.175000191
3.23750329	-1	-5.175000191
17.33750343	-1	-8.125
17.33750343	-1	-5.175000191
15.6906004	-1	-8.125
15.6906004	-1	-5.175000191
15.54059982	-1	-8.125
15.54059982	-1	-5.175000191
12.62760925	-1	-8.125
12.62760925	-1	-5.175000191
12.47760868	-1	-8.125
12.47760868	-1	-5.175000191
7.925003529	-1	-8.125
7.925003529	-1	-5.175000191
7.775003433	-1	-8.125
7.775003433	-1	-5.175000191
4.237503529	-1	-8.125
4.237503529	-1	-5.175000191
4.087503433	-1	-8.125
4.087503433	-1	-5.175000191
3.087503195	-1	-8.125
3.087503195	-1	-5.175000191
17.33750343	-1	-8.375
3.087503195	-1	-8.375
17.33750343	-1	-4.925000191
3.087503195	-1	-4.925000191
3.087503195	-1	-6.25
3.087503195	-1	-7.050000191
3.087503195	-0.200000003	-8.375
17.33750343	-0.200000003	-8.375
2.397503376	-0.200000003	-8.375
2.397503376	-0.200000003	-4.925000191
3.087503195	-0.200000003	-4.925000191
17.33750343	-0.200000003	-4.925000191
17.33750343	-0.200000003	-8.125
17.33750343	-0.200000003	-5.175000191
17.18750381	-0.200000003	-8.125
17.18750381	-0.200000003	-5.175000191
15.6906004	-0.200000003	-8.125
15.6906004	-0.200000003	-5.175000191
15.54059982	-0.200000003	-8.125
15.54059982	-0.200000003	-5.175000191
12.62760925	-0.200000003	-8.125
12.62760925	-0.200000003	-5.175000191
12.47760868	-0.200000003	-8.125
12.47760868	-0.200000003	-5.175000191
7.925003529	-0.200000003	-8.125
7.925003529	-0.200000003	-5.175000191
7.775003433	-0.200000003	-8.125
7.775003433	-0.200000003	-5.175000191
4.237503529	-0.200000003	-8.125
4.237503529	-0.200000003	-5.175000191
4.087503433	-0.200000003	-8.125
4.087503433	-0.200000003	-5.175000191
3.23750329	-0.200000003	-8.125
3.23750329	-0.200000003	-5.175000191
3.087503195	-0.200000003	-8.125
3.087503195	-0.200000003	-5.175000191
3.087503195	-0.100000001	-8.375
2.397503376	-0.100000001	-8.375
2.397503376	-0.100000001	-6.25
2.397503376	-0.100000001	-7.050000191
3.087503195	-0.100000001	-7.050000191
3.087503195	-0.100000001	-6.25
2.397503376	-0.100000001	-4.925000191
3.087503195	-0.100000001	-4.925000191
12.48750305	0	-4.925000191
12.48750305	0	-8.375
17.33750343	0	-4.925000191
17.33750343	0	-8.375
3.087503195	0	-4.925000191
3.087503195	0	-8.375
7.825003147	0	-4.925000191
7.825003147	0	-8.375
3.23750329	0	-8.125
17.18750381	0	-8.125
17.18750381	0	-5.175000191
3.23750329	0	-5.175000191
7.825003147	0	-7.025000095
7.825003147	0	-8.225000381
12.52500343	0	-7.025000095
12.52500343	0	-8.225000381
13.6475029	0	-4.925000191
13.25750351	0	-4.925000191
13.16750336	0	-4.925000191
12.77750301	0	-4.925000191
7.647503376	0	-4.925000191
7.25750351	0	-4.925000191
7.167503357	0	-4.925000191
6.77750349	0	-4.925000191
7.167503357	0	-8.375
6.77750349	0	-8.375
7.647503376	0	-8.375
7.25750351	0	-8.375
13.16750336	0	-8.375
12.77750301	0	-8.375
13.6475029	0	-8.375
13.25750351	0	-8.375
3.162503242	0	-6.275000095
3.162503242	0	-7.050000191
15.57500362	0	-8.225000381
15.57500362	0	-7.474999905
12.52500343	0	-6.275000095
7.825003147	0	-6.275000095
4.087503433	0	-7.324999809
3.23750329	0	-7.324999809
4.087503433	0	-6.005581856
3.267348766	0	-6.005581856
11.41250324	0	-5.760000229
11.41250324	0	-5.849999905
11.35750294	0	-5.760000229
11.35750294	0	-5.849999905
11.41250324	0	-5.074999809
11.41250324	0	-5.75
11.35750294	0	-5.074999809
11.35750294	0	-5.75
10.66750336	0	-5.074999809
10.66750336	0	-5.75
2.397503376	0	-6.25
2.397503376	0	-7.050000191
3.087503195	0	-7.050000191
3.087503195	0	-6.25
3.23750329	0	-7.050000191
3.23750329	0	-8.225000381
3.087503195	0	-8.225000381
3.087503195	0	-5.074999809
3.23750329	0	-5.074999809
3.23750329	0	-6.25
17.33750343	0	-5.074999809
17.33750343	0	-8.225000381
17.18750381	0	-5.074999809
17.18750381	0	-8.225000381
12.63750362	0	-5.074999809
12.63750362	0	-6.275000095
12.48750305	0	-5.074999809
12.48750305	0	-6.275000095
15.53750324	0	-5.074999809
15.53750324	0	-7.474999905
15.53750324	0	-6.675000191
15.53750324	0	-5.875
15.68750286	0	-5.074999809
15.68750286	0	-5.875
15.68750286	0	-6.675000191
15.68750286	0	-7.474999905
7.937503338	0	-6.275000095
7.787503242	0	-6.275000095
7.787503242	0	-5.75
7.787503242	0	-5.849999905
7.937503338	0	-5.849999905
4.087503433	0	-5.974999905
4.237503529	0	-5.974999905
4.237503529	0	-7.324999809
13.16750336	0	-8.225000381
12.77750301	0	-8.225000381
13.6475029	0	-8.225000381
13.25750351	0	-8.225000381
7.167503357	0	-8.225000381
6.77750349	0	-8.225000381
7.647503376	0	-8.225000381
7.25750351	0	-8.225000381
13.16750336	0	-5.074999809
12.77750301	0	-5.074999809
13.6475029	0	-5.074999809
13.25750351	0	-5.074999809
7.167503357	0	-5.074999809
6.77750349	0	-5.074999809
7.647503376	0	-5.074999809
7.25750351	0	-5.074999809
11.35750294	0.181818187	-5.760000229
11.35750294	0.181818187	-5.849999905
11.1275034	0.181818187	-5.760000229
11.1275034	0.181818187	-5.849999905
11.35750294	0.181818187	-5.074999809
11.35750294	0.181818187	-5.75
11.1275034	0.181818187	-5.074999809
11.1275034	0.181818187	-5.75
11.1825037	0.236818179	-5.760000229
11.1825037	0.236818179	-5.849999905
11.41250324	0.236818179	-5.760000229
11.41250324	0.236818179	-5.849999905
11.1825037	0.236818179	-5.074999809
11.1825037	0.236818179	-5.75
11.41250324	0.236818179	-5.074999809
11.41250324	0.236818179	-5.75
7.787503242	0.266420454	-5.871250153
7.787503242	0.266420454	-5.808854103
13.6475029	0.389999986	-4.925000191
13.25750351	0.389999986	-4.925000191
13.16750336	0.389999986	-4.925000191
12.77750301	0.389999986	-4.925000191
7.647503376	0.389999986	-4.925000191
7.25750351	0.389999986	-4.925000191
7.167503357	0.389999986	-4.925000191
6.77750349	0.389999986	-4.925000191
7.167503357	0.389999986	-8.375
6.77750349	0.389999986	-8.375
7.647503376	0.389999986	-8.375
7.25750351	0.389999986	-8.375
13.16750336	0.389999986	-8.375
12.77750301	0.389999986	-8.375
13.6475029	0.389999986	-8.375
13.25750351	0.389999986	-8.375
13.16750336	0.389999986	-8.225000381
12.77750301	0.389999986	-8.225000381
13.6475029	0.389999986	-8.225000381
13.25750351	0.389999986	-8.225000381
7.167503357	0.389999986	-8.225000381
6.77750349	0.389999986	-8.225000381
7.647503376	0.389999986	-8.225000381
7.25750351	0.389999986	-8.225000381
13.16750336	0.389999986	-5.074999809
12.77750301	0.389999986	-5.074999809
13.6475029	0.389999986	-5.074999809
13.25750351	0.389999986	-5.074999809
7.167503357	0.389999986	-5.074999809
6.77750349	0.389999986	-5.074999809
7.647503376	0.389999986	-5.074999809
7.25750351	0.389999986	-5.074999809
11.1275034	0.418636352	-5.760000229
11.1275034	0.418636352	-5.849999905
10.8975029	0.418636352	-5.760000229
10.8975029	0.418636352	-5.849999905
11.1275034	0.418636352	-5.074999809
11.1275034	0.418636352	-5.75
10.8975029	0.418636352	-5.074999809
10.8975029	0.418636352	-5.75
10.9525032	0.473636359	-5.760000229
10.9525032	0.473636359	-5.849999905
11.1825037	0.473636359	-5.760000229
11.1825037	0.473636359	-5.849999905
10.9525032	0.473636359	-5.074999809
10.9525032	0.473636359	-5.75
11.1825037	0.473636359	-5.074999809
11.1825037	0.473636359	-5.75
